arrivals,throughput,mean_wait_minutes,p90_wait_minutes,urgent_mean_wait_minutes,utilization_proxy,scenario,replication,wait_cost
102,85,26.399741156879255,89.02213754206628,26.908754290019647,0.8491935989938255,Usual triage,198,2468.3757981682106
105,94,33.69646226961619,92.06987231182833,11.995800224300806,0.9439585476706853,Usual triage,199,3243.284493450559
110,99,33.205245411254346,76.28407592212154,27.172409836846395,0.961658463458738,Usual triage,200,3348.1955789681465
103,83,45.22524770992527,185.81383786422984,48.04726372470726,0.8645427883071362,Usual triage,201,4270.017137945444
88,81,8.810574936392157,32.29616259085985,3.7293343603574916,0.7364183989084055,Usual triage,202,710.7197115356339
107,99,14.536197193471525,50.35641601513291,4.416776384467126,0.8361553071543104,Usual triage,203,1425.758674726332
102,94,24.066145915292164,67.70589385165007,13.002937578669316,0.9300969032731092,Usual triage,204,2250.1846430798173
91,84,7.236080998879,23.88793431218545,5.4657059108115895,0.692342740164599,Usual triage,205,603.6097566564899
115,110,7.941654670334964,22.381675039666355,6.855277926146364,0.8378855351341796,Usual triage,206,837.1827631644775
102,89,12.84695409950298,23.06703973247663,12.262846703376875,0.722090728408027,Usual triage,207,1201.1902083035288
116,96,27.45212329258317,125.24708472024685,19.559496054669335,0.8338341455135837,Usual triage,208,2919.0757767780105
111,107,6.694627768611431,24.431561356275665,4.090524983353635,0.7540984945905496,Usual triage,209,681.1783754562132
110,110,24.96074281424605,69.0755906263006,5.576698152352058,0.931827560874307,Usual triage,210,2516.8749004364768
99,90,92.57187945583567,195.52648359107187,32.794711939010796,0.9738473561761614,Usual triage,211,8400.898060617088
101,100,6.774478451585784,19.941261822498802,6.31428014051808,0.7527064785443265,Usual triage,212,627.2037966426506
96,88,7.109365448669263,20.754388148893213,3.68803973228715,0.7314033216778092,Usual triage,213,625.6241594828952
102,94,20.82875061307083,60.77682418241408,12.269733459427792,0.8479802321841081,Usual triage,214,1947.4881823221226
88,81,2.812528231169641,11.081772591390036,4.6397024666581075,0.6677962585424969,Usual triage,215,226.87727731435103
123,120,11.17108812263236,33.34594369658895,6.804982398075013,0.863086222671051,Usual triage,216,1259.5401858267985
101,99,4.972740337545915,18.64365909039043,4.034091453124277,0.764875621333774,Usual triage,217,460.3928762511259
101,86,25.882199928004678,100.72554648669723,18.6035739501303,0.8330568479913931,Usual triage,218,2396.260343334433
102,97,8.363363549453522,22.6900028830027,6.4295822179368205,0.8125848499275434,Usual triage,219,781.9744918739044
98,88,8.729382409213063,27.554983599744826,7.970224636347728,0.7278089859709941,Usual triage,220,784.1895197609736
114,87,102.21763952341163,282.8033972204468,47.68152989378543,0.9209514384180775,Usual triage,221,10681.743330196517
101,87,35.50472018569003,105.74448637602745,11.524513365613489,0.7564861606862676,Usual triage,222,3287.145343858469
97,95,9.881936268138915,24.165981952781546,5.0279825498090425,0.8304172409057589,Usual triage,223,878.668833175352
110,102,61.50377587562323,139.42943675189343,28.392123477921505,0.9708715540198777,Usual triage,224,6201.630734125342
106,103,14.916529421945889,52.7916772578525,7.933805402088694,0.8574928128422379,Usual triage,225,1449.3894421657421
113,99,35.93509557317386,98.36011349475902,17.833376530359327,0.9337873336950961,Usual triage,226,3722.2769831212595
108,94,38.965185194513325,116.3383061906741,16.243719380892177,0.884409776559326,Usual triage,227,3857.5533342568187
111,97,75.9748565955019,166.58346294923967,12.282327035803071,0.9742979561692645,Usual triage,228,7730.441658592319
110,102,8.274777442198491,29.31874340045999,6.555555009956497,0.8036164229320774,Usual triage,229,834.3733920883479
96,88,5.516422057796031,15.465777125140733,5.669041839959118,0.7740264125976704,Usual triage,230,485.4451410860506
89,85,18.38459257900102,55.695538319717954,12.195512505835376,0.8315112829506289,Usual triage,231,1499.8763445701663
90,89,21.860908249178273,66.1894250436397,12.210572039495208,0.8072403109151118,Usual triage,232,1803.5249305572077
99,97,20.32309297638445,47.91190318883154,16.902301519579773,0.8160101404820895,Usual triage,233,1844.3206876068891
109,103,13.297468170728955,41.86220222868884,11.758042704384964,0.907141011714734,Usual triage,234,1328.6386947253347
94,92,9.691328103142617,32.38480611061314,4.17303749690307,0.799494558338136,Usual triage,235,835.0694382207888
95,93,12.80199035980988,33.131054043612984,5.707382117111724,0.845201110186292,Usual triage,236,1114.8399938334435
103,68,110.43685648103448,259.1854492250265,76.90395953320392,0.8795675045269706,Usual triage,237,10427.07986608434
103,86,38.63387321866223,100.76363009764188,25.033329674316352,0.9178734077384256,Usual triage,238,3647.6815297286926
102,94,17.94300773992375,45.01769212673347,10.380686178843474,0.9254503109666337,Usual triage,239,1677.6712236828705
86,81,15.394677688105292,49.74343013975495,21.313357775606406,0.804236311124405,Usual triage,240,1213.6137577456338
126,123,20.31460839388055,71.43785719668406,6.230897528056291,0.886213098721652,Usual triage,241,2346.3372694932036
108,100,41.513907538416454,141.3585534799003,23.826893571489485,0.964588095998239,Usual triage,242,4109.876846303229
104,91,18.309807210127705,54.16448390297109,18.491928077432533,0.8038448006244563,Usual triage,243,1745.5349540321745
91,89,39.63537253122837,141.94457534378742,15.743260965260312,0.7698110973529663,Usual triage,244,3306.2506586466334
113,94,56.30009828337358,170.87187733349947,29.533983393586688,0.9824587341034048,Usual triage,245,5831.751847186113
96,94,2.1962382136086425,8.748629778289967,0.4509390091854243,0.7016933115404884,Usual triage,246,193.26896279756056
90,71,60.03949679603867,182.93755028734194,26.293922167010315,0.8444325960634147,Usual triage,247,4953.25848567319
116,94,41.320859811689225,118.05729329545125,23.316272630379487,0.9213611958438988,Usual triage,248,4393.784759976287
112,102,18.695044628836694,47.601644290115146,10.887542945913497,0.8764000265403808,Usual triage,249,1919.357915227234
102,88,20.42703463105277,48.96925043203862,11.902741963532513,0.7904851277925625,AI-assisted triage,0,1909.9277380034341
95,91,17.511090017320385,67.59159064792637,4.614162004831371,0.8747104649267982,AI-assisted triage,1,1524.924089008317
122,111,21.448110786489224,54.59629033235012,7.62000214446827,0.9434766295600272,AI-assisted triage,2,2398.6137229557116
106,97,5.625104262450478,19.551726335856188,4.498327405324033,0.7571734967574765,AI-assisted triage,3,546.5726308347714
113,93,43.14367884355851,150.62254658033496,13.836327989965778,0.8672840426368348,AI-assisted triage,4,4468.966066878603
104,94,52.24244128520464,125.14738102144881,17.650110734399686,0.9748354677556861,AI-assisted triage,5,4980.446069189509
104,100,10.956409083098444,41.126039240280384,5.548905932427008,0.8254940434658873,AI-assisted triage,6,1044.5109992553853
